	1	0.000003
	31	0.002733
	61	0.010581
	91	0.035753
	121	0.079086
	151	0.177865
	181	0.258665
	211	0.687251
	241	1.317266
	271	1.506042
	301	4.467448
	331	5.086245
	361	5.748703
	391	6.339652
	421	7.524597
	451	8.286729
	481	9.077928
	511	10.022866
	541	10.052974
	571	11.119042
	601	13.595474
	631	17.837509
	661	18.310366
	691	24.095627
	721	27.272675
	751	29.150206
	781	37.420589
	811	45.904034
	841	46.039948
	871	52.773712
	901	54.925678
	931	58.019650
	961	68.054413
	991	78.613297
